"","NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Attribute_type","Attribute_group","Score"
"3026","1434032",NA,"","Pontimonas","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Microbacteriaceae","85023","family","categorical","aerophilicity",1
"3027","1111",NA,"","Porphyrobacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Erythrobacteraceae","335929","family","categorical","aerophilicity",1
"3028","196588",NA,"","Porphyrobacter cryptus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Erythrobacter","1041","genus","categorical","aerophilicity",1
"3029","198312",NA,"","Porphyrobacter sanguineus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Erythrobacter","1041","genus","categorical","aerophilicity",1
"3030","82985",NA,"","Pragia fontium","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pragia","82984","genus","categorical","aerophilicity",1
"3031","142577",NA,"","Prauserella","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudonocardiaceae","2070","family","categorical","aerophilicity",1
"3032","176898",NA,"","Prauserella alba","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Prauserella","142577","genus","categorical","aerophilicity",1
"3033","185641",NA,"","Prauserella halophila","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Prauserella","142577","genus","categorical","aerophilicity",1
"3034","43354",NA,"","Prauserella rugosa","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Prauserella","142577","genus","categorical","aerophilicity",1
"3035","1056810",NA,"","Prolinoborus fasciculus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Prolinoborus","206375","genus","categorical","aerophilicity",1
"3036","43676",NA,"","Promicromonospora","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Promicromonosporaceae","85017","family","categorical","aerophilicity",1
"3037","195749",NA,"","Promicromonospora aerolata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Promicromonospora","43676","genus","categorical","aerophilicity",1
"3038","195748",NA,"","Promicromonospora vindobonensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Promicromonospora","43676","genus","categorical","aerophilicity",1
"3039","1753",NA,"","Propioniferax innocua","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Propioniferax","53456","genus","categorical","aerophilicity",1
"3040","1311818",NA,"","Proteus genomospecies 4","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Proteus","583","genus","categorical","aerophilicity",1
"3041","1311820",NA,"","Proteus genomospecies 6","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Proteus","583","genus","categorical","aerophilicity",1
"3042","183417",NA,"","Proteus hauseri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Proteus","583","genus","categorical","aerophilicity",1
"3043","529507",NA,"NC_010554, NC_010555","Proteus mirabilis HI4320","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Proteus mirabilis","584","species","categorical","aerophilicity",1
"3044","102862",NA,"","Proteus penneri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Proteus","583","genus","categorical","aerophilicity",1
"3045","585",NA,"","Proteus vulgaris","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Proteus","583","genus","categorical","aerophilicity",1
"3046","333962",NA,"","Providencia heimbachae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Providencia","586","genus","categorical","aerophilicity",1
"3047","587",NA,"","Providencia rettgeri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Providencia","586","genus","categorical","aerophilicity",1
"3048","158850",NA,"","Providencia rustigianii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Providencia","586","genus","categorical","aerophilicity",1
"3049","588",NA,"","Providencia stuartii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Providencia","586","genus","categorical","aerophilicity",1
"3050","333965",NA,"","Providencia vermicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Providencia","586","genus","categorical","aerophilicity",1
"3051","433924",NA,"","Pseudacidovorax intermedius","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudacidovorax","433923","genus","categorical","aerophilicity",1
"3052","328412",NA,"","Pseudaeromonas sharmana","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudaeromonas","1929090","genus","categorical","aerophilicity",1
"3053","2211639",NA,"","Pseudaestuariivita","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Rhodobacteraceae","31989","family","categorical","aerophilicity",1
"3054","93368",NA,"","Pseudaminobacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Phyllobacteriaceae","69277","family","categorical","aerophilicity",1
"3055","93380",NA,"","Pseudaminobacter defluvii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudaminobacter","93368","genus","categorical","aerophilicity",1
"3056","93369",NA,"","Pseudaminobacter salicylatoxidans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudaminobacter","93368","genus","categorical","aerophilicity",1
"3057","1079859",NA,"","Pseudarcicella hirudinis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudarcicella","1664383","genus","categorical","aerophilicity",1
"3058","85085",NA,"","Pseudarthrobacter chlorophenolicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudarthrobacter","1742993","genus","categorical","aerophilicity",1
"3059","1676",NA,"","Pseudarthrobacter polychromogenes","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudarthrobacter","1742993","genus","categorical","aerophilicity",1
"3060","158897",NA,"","Pseudarthrobacter scleromae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudarthrobacter","1742993","genus","categorical","aerophilicity",1
"3061","861266",NA,"","Pseudarthrobacter siccitolerans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudarthrobacter","1742993","genus","categorical","aerophilicity",1
"3062","364198",NA,"","Pseudidiomarina homiensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudidiomarina","2800384","genus","categorical","aerophilicity",1
"3063","53246",NA,"","Pseudoalteromonas","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudoalteromonadaceae","267888","family","categorical","aerophilicity",1
"3064","176102",NA,"","Pseudoalteromonas agarivorans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3065","247523",NA,"","Pseudoalteromonas aliena","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3066","53247",NA,"","Pseudoalteromonas antarctica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3067","288",NA,"","Pseudoalteromonas atlantica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3068","342610",NA,"NC_008228","Pseudoalteromonas atlantica T6c","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Pseudoalteromonas atlantica","288","species","categorical","aerophilicity",1
"3069","227",NA,"","Pseudoalteromonas carrageenovora","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3070","43655",NA,"","Pseudoalteromonas citrea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3071","43656",NA,"","Pseudoalteromonas denitrificans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3072","77608",NA,"","Pseudoalteromonas distincta","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3073","81037",NA,"","Pseudoalteromonas elyakovii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3074","28107",NA,"","Pseudoalteromonas espejiana","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3075","1872678",NA,"","Pseudoalteromonas fuliginea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3076","228",NA,"","Pseudoalteromonas haloplanktis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3077","326442",NA,"NC_007481, NC_007482","Pseudoalteromonas haloplanktis TAC125","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Pseudoalteromonas translucida","166935","species","categorical","aerophilicity",1
"3078","152297",NA,"","Pseudoalteromonas issachenkonii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3079","43657",NA,"","Pseudoalteromonas luteoviolacea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3080","184924",NA,"","Pseudoalteromonas maricaloris","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3081","206042",NA,"","Pseudoalteromonas mariniglutinosa","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3082","28109",NA,"","Pseudoalteromonas nigrifaciens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3083","61150",NA,"","Pseudoalteromonas peptidolytica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3084","1348114",NA,"","Pseudoalteromonas piratica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3085","43662",NA,"","Pseudoalteromonas piscicida","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3086","182141",NA,"","Pseudoalteromonas prydzensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3087","43658",NA,"","Pseudoalteromonas rubra","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3088","234831",NA,"NC_014800, NC_014803","Pseudoalteromonas sp. SM9913","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3089","298657",NA,"","Pseudoalteromonas spongiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3090","43659",NA,"","Pseudoalteromonas tetraodonis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3091","166935",NA,"","Pseudoalteromonas translucida","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3092","314281",NA,"","Pseudoalteromonas tunicata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3093","107327",NA,"","Pseudoalteromonas ulvae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3094","43660",NA,"","Pseudoalteromonas undina","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoalteromonas","53246","genus","categorical","aerophilicity",1
"3095","1538103",NA,"","Pseudochelatococcus contaminans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudochelatococcus","1654719","genus","categorical","aerophilicity",1
"3096","1538102",NA,"","Pseudochelatococcus lubricantis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudochelatococcus","1654719","genus","categorical","aerophilicity",1
"3097","354351",NA,"","Pseudochrobactrum asaccharolyticum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudochrobactrum","354349","genus","categorical","aerophilicity",1
"3098","386305",NA,"","Pseudochrobactrum kiredjianae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudochrobactrum","354349","genus","categorical","aerophilicity",1
"3099","354352",NA,"","Pseudochrobactrum saccharolyticum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudochrobactrum","354349","genus","categorical","aerophilicity",1
"3100","1398493",NA,"","Pseudocitrobacter faecalis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudocitrobacter","1504576","genus","categorical","aerophilicity",1
"3101","255204",NA,"","Pseudoclavibacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Microbacteriaceae","85023","family","categorical","aerophilicity",1
"3102","246602",NA,"","Pseudoduganella violaceinigra","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoduganella","1522432","genus","categorical","aerophilicity",1
"3103","98671",NA,"","Pseudoglutamicibacter albus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudoglutamicibacter","1742991","genus","categorical","aerophilicity",1
"3104","1494959",NA,"","Pseudogracilibacillus auburnensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudogracilibacillus","1494958","genus","categorical","aerophilicity",1
"3105","475795",NA,"","Pseudohaliea rubra","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudohaliea","1341120","genus","categorical","aerophilicity",1
"3106","286",NA,"","Pseudomonas","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudomonadaceae","135621","family","categorical","aerophilicity",1
"3107","89065",NA,"","Pseudomonas abietaniphila","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3108","287",NA,"","Pseudomonas aeruginosa","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3109","557722",NA,"NC_011770","Pseudomonas aeruginosa LESB58","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Pseudomonas aeruginosa","287","species","categorical","aerophilicity",1
"3110","381754",NA,"NC_009656","Pseudomonas aeruginosa PA7","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Pseudomonas aeruginosa","287","species","categorical","aerophilicity",1
"3111","208964",NA,"NC_002516","Pseudomonas aeruginosa PAO1","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Pseudomonas aeruginosa","287","species","categorical","aerophilicity",1
"3112","208963",NA,"NC_008463","Pseudomonas aeruginosa UCBPP-PA14","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Pseudomonas aeruginosa","287","species","categorical","aerophilicity",1
"3113","46677",NA,"","Pseudomonas agarici","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3114","43263",NA,"","Pseudomonas alcaligenes","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3115","101564",NA,"","Pseudomonas alcaliphila","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3116","37638",NA,"","Pseudomonas alginovora","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3117","47877",NA,"","Pseudomonas amygdali","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3118","53406",NA,"","Pseudomonas anguilliseptica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3119","219572",NA,"","Pseudomonas antarctica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3120","289370",NA,"","Pseudomonas argentinensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3121","53407",NA,"","Pseudomonas asplenii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3122","46257",NA,"","Pseudomonas avellanae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3123","46680",NA,"","Pseudomonas azelaica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3124","291995",NA,"","Pseudomonas azotifigens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3125","47878",NA,"","Pseudomonas azotoformans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3126","74829",NA,"","Pseudomonas balearica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3127","556533",NA,"","Pseudomonas benzenivorans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3128","289003",NA,"","Pseudomonas borbori","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3129","86183",NA,"","Pseudomonas boreopolis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Xanthomonadaceae","32033","family","categorical","aerophilicity",1
"3130","129817",NA,"","Pseudomonas brenneri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3131","86840",NA,"","Pseudomonas cannabina","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3132","46678",NA,"","Pseudomonas caricapapayae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3133","36746",NA,"","Pseudomonas cichorii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3134","86186",NA,"","Pseudomonas cissicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Xanthomonas","338","genus","categorical","aerophilicity",1
"3135","53408",NA,"","Pseudomonas citronellolis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3136","200452",NA,"","Pseudomonas congelans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3137","47879",NA,"","Pseudomonas corrugata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3138","168469",NA,"","Pseudomonas costantinii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
"3139","157783",NA,"","Pseudomonas cremoricolorata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pseudomonas","286","genus","categorical","aerophilicity",1
